Year,Round,Game Number,Home Team,Away Team,Home Score,Away Score,url,attendance,arena,time,game_id
2015,1.0,2.0,Golden State Warriors,New Orleans Pelicans,97,87,https://www.basketball-reference.com/boxscores/201504200GSW.html,"19,596",Oracle Arena,10:30p,15677
2015,1.0,2.0,Cleveland Cavaliers,Boston Celtics,99,91,https://www.basketball-reference.com/boxscores/201504210CLE.html,"20,562",Quicken Loans Arena,7:00p,15678
2015,1.0,2.0,Toronto Raptors,Washington Wizards,106,117,https://www.basketball-reference.com/boxscores/201504210TOR.html,"19,800",Air Canada Centre,8:00p,15679
2015,1.0,2.0,Houston Rockets,Dallas Mavericks,111,99,https://www.basketball-reference.com/boxscores/201504210HOU.html,"18,243",Toyota Center,9:30p,15680
2015,1.0,2.0,Atlanta Hawks,Brooklyn Nets,96,91,https://www.basketball-reference.com/boxscores/201504220ATL.html,"18,207",Philips Arena,7:00p,15681
2015,1.0,2.0,Memphis Grizzlies,Portland Trail Blazers,97,82,https://www.basketball-reference.com/boxscores/201504220MEM.html,"18,119",FedEx Forum,8:00p,15682
2015,1.0,2.0,Los Angeles Clippers,San Antonio Spurs,107,111,https://www.basketball-reference.com/boxscores/201504220LAC.html,"19,482",STAPLES Center,10:30p,15683
2015,1.0,3.0,Boston Celtics,Cleveland Cavaliers,95,103,https://www.basketball-reference.com/boxscores/201504230BOS.html,"18,624",TD Garden,7:00p,15684
2015,1.0,3.0,Milwaukee Bucks,Chicago Bulls,106,113,https://www.basketball-reference.com/boxscores/201504230MIL.html,"18,717",BMO Harris Bradley Center,8:00p,15685
2015,1.0,3.0,New Orleans Pelicans,Golden State Warriors,119,123,https://www.basketball-reference.com/boxscores/201504230NOP.html,"18,444",Smoothie King Center,9:30p,15686
2015,1.0,3.0,Dallas Mavericks,Houston Rockets,128,130,https://www.basketball-reference.com/boxscores/201504240DAL.html,"20,651",American Airlines Center,7:00p,15687
2015,1.0,3.0,Washington Wizards,Toronto Raptors,106,99,https://www.basketball-reference.com/boxscores/201504240WAS.html,"20,356",Verizon Center,8:00p,15688
2015,1.0,3.0,San Antonio Spurs,Los Angeles Clippers,100,73,https://www.basketball-reference.com/boxscores/201504240SAS.html,"18,581",AT&T Center,9:30p,15689
2015,1.0,3.0,Brooklyn Nets,Atlanta Hawks,91,83,https://www.basketball-reference.com/boxscores/201504250BRK.html,"17,732",Barclays Center,3:00p,15690
2015,1.0,4.0,Milwaukee Bucks,Chicago Bulls,92,90,https://www.basketball-reference.com/boxscores/201504250MIL.html,"18,717",BMO Harris Bradley Center,5:30p,15691
2015,1.0,4.0,New Orleans Pelicans,Golden State Warriors,98,109,https://www.basketball-reference.com/boxscores/201504250NOP.html,"18,443",Smoothie King Center,8:00p,15692
2015,1.0,3.0,Portland Trail Blazers,Memphis Grizzlies,109,115,https://www.basketball-reference.com/boxscores/201504250POR.html,"19,945",Moda Center,10:30p,15693
2015,1.0,4.0,Boston Celtics,Cleveland Cavaliers,93,101,https://www.basketball-reference.com/boxscores/201504260BOS.html,"18,624",TD Garden,1:00p,15694
2015,1.0,4.0,San Antonio Spurs,Los Angeles Clippers,105,114,https://www.basketball-reference.com/boxscores/201504260SAS.html,"18,581",AT&T Center,3:30p,15695
2015,1.0,4.0,Washington Wizards,Toronto Raptors,125,94,https://www.basketball-reference.com/boxscores/201504260WAS.html,"20,356",Verizon Center,6:30p,15696
2015,1.0,4.0,Dallas Mavericks,Houston Rockets,121,109,https://www.basketball-reference.com/boxscores/201504260DAL.html,"20,589",American Airlines Center,9:00p,15697
2015,1.0,4.0,Brooklyn Nets,Atlanta Hawks,120,115,https://www.basketball-reference.com/boxscores/201504270BRK.html,"17,732",Barclays Center,7:00p,15698
2015,1.0,5.0,Chicago Bulls,Milwaukee Bucks,88,94,https://www.basketball-reference.com/boxscores/201504270CHI.html,"21,814",United Center,8:00p,15699
2015,1.0,4.0,Portland Trail Blazers,Memphis Grizzlies,99,92,https://www.basketball-reference.com/boxscores/201504270POR.html,"19,541",Moda Center,10:30p,15700
2015,1.0,5.0,Houston Rockets,Dallas Mavericks,103,94,https://www.basketball-reference.com/boxscores/201504280HOU.html,"18,231",Toyota Center,8:00p,15701
2015,1.0,5.0,Los Angeles Clippers,San Antonio Spurs,107,111,https://www.basketball-reference.com/boxscores/201504280LAC.html,"19,571",STAPLES Center,10:30p,15702
2015,1.0,5.0,Atlanta Hawks,Brooklyn Nets,107,97,https://www.basketball-reference.com/boxscores/201504290ATL.html,"18,105",Philips Arena,7:00p,15703
2015,1.0,5.0,Memphis Grizzlies,Portland Trail Blazers,99,93,https://www.basketball-reference.com/boxscores/201504290MEM.html,"18,119",FedEx Forum,9:30p,15704
2015,1.0,6.0,Milwaukee Bucks,Chicago Bulls,66,120,https://www.basketball-reference.com/boxscores/201504300MIL.html,"18,717",BMO Harris Bradley Center,7:00p,15705
2015,1.0,6.0,San Antonio Spurs,Los Angeles Clippers,96,102,https://www.basketball-reference.com/boxscores/201504300SAS.html,"18,581",AT&T Center,9:30p,15706
2015,1.0,6.0,Brooklyn Nets,Atlanta Hawks,87,111,https://www.basketball-reference.com/boxscores/201505010BRK.html,"17,732",Barclays Center,8:00p,15707
2015,1.0,7.0,Los Angeles Clippers,San Antonio Spurs,111,109,https://www.basketball-reference.com/boxscores/201505020LAC.html,"19,588",STAPLES Center,8:00p,15708
2015,2.0,1.0,Atlanta Hawks,Washington Wizards,98,104,https://www.basketball-reference.com/boxscores/201505030ATL.html,"18,148",Philips Arena,1:00p,15709
2015,2.0,1.0,Golden State Warriors,Memphis Grizzlies,101,86,https://www.basketball-reference.com/boxscores/201505030GSW.html,"19,596",Oracle Arena,3:30p,15710
2015,2.0,1.0,Cleveland Cavaliers,Chicago Bulls,92,99,https://www.basketball-reference.com/boxscores/201505040CLE.html,"20,562",Quicken Loans Arena,7:00p,15711
2015,2.0,1.0,Houston Rockets,Los Angeles Clippers,101,117,https://www.basketball-reference.com/boxscores/201505040HOU.html,"18,231",Toyota Center,9:30p,15712
2015,2.0,2.0,Atlanta Hawks,Washington Wizards,106,90,https://www.basketball-reference.com/boxscores/201505050ATL.html,"18,131",Philips Arena,8:00p,15713
2015,2.0,2.0,Golden State Warriors,Memphis Grizzlies,90,97,https://www.basketball-reference.com/boxscores/201505050GSW.html,"19,596",Oracle Arena,10:30p,15714
2015,2.0,2.0,Cleveland Cavaliers,Chicago Bulls,106,91,https://www.basketball-reference.com/boxscores/201505060CLE.html,"20,562",Quicken Loans Arena,7:00p,15715
2015,2.0,2.0,Houston Rockets,Los Angeles Clippers,115,109,https://www.basketball-reference.com/boxscores/201505060HOU.html,"18,310",Toyota Center,9:30p,15716
2015,2.0,3.0,Chicago Bulls,Cleveland Cavaliers,99,96,https://www.basketball-reference.com/boxscores/201505080CHI.html,"22,246",United Center,8:00p,15717
2015,2.0,3.0,Los Angeles Clippers,Houston Rockets,124,99,https://www.basketball-reference.com/boxscores/201505080LAC.html,"19,367",STAPLES Center,10:30p,15718
2015,2.0,3.0,Washington Wizards,Atlanta Hawks,103,101,https://www.basketball-reference.com/boxscores/201505090WAS.html,"20,356",Verizon Center,5:00p,15719
2015,2.0,3.0,Memphis Grizzlies,Golden State Warriors,99,89,https://www.basketball-reference.com/boxscores/201505090MEM.html,"18,119",FedEx Forum,8:00p,15720
2015,2.0,4.0,Chicago Bulls,Cleveland Cavaliers,84,86,https://www.basketball-reference.com/boxscores/201505100CHI.html,"22,256",United Center,3:30p,15721
2015,2.0,4.0,Los Angeles Clippers,Houston Rockets,128,95,https://www.basketball-reference.com/boxscores/201505100LAC.html,"19,490",STAPLES Center,8:30p,15722
2015,2.0,4.0,Washington Wizards,Atlanta Hawks,101,106,https://www.basketball-reference.com/boxscores/201505110WAS.html,"20,356",Verizon Center,7:00p,15723
2015,2.0,4.0,Memphis Grizzlies,Golden State Warriors,84,101,https://www.basketball-reference.com/boxscores/201505110MEM.html,"18,119",FedEx Forum,9:30p,15724
2015,2.0,5.0,Cleveland Cavaliers,Chicago Bulls,106,101,https://www.basketball-reference.com/boxscores/201505120CLE.html,"20,562",Quicken Loans Arena,7:00p,15725
2015,2.0,5.0,Houston Rockets,Los Angeles Clippers,124,103,https://www.basketball-reference.com/boxscores/201505120HOU.html,"18,142",Toyota Center,9:30p,15726
2015,2.0,5.0,Atlanta Hawks,Washington Wizards,82,81,https://www.basketball-reference.com/boxscores/201505130ATL.html,"18,854",Philips Arena,8:00p,15727
2015,2.0,5.0,Golden State Warriors,Memphis Grizzlies,98,78,https://www.basketball-reference.com/boxscores/201505130GSW.html,"19,596",Oracle Arena,10:30p,15728
2015,2.0,6.0,Chicago Bulls,Cleveland Cavaliers,73,94,https://www.basketball-reference.com/boxscores/201505140CHI.html,"22,695",United Center,8:00p,15729
2015,2.0,6.0,Los Angeles Clippers,Houston Rockets,107,119,https://www.basketball-reference.com/boxscores/201505140LAC.html,"19,417",STAPLES Center,10:30p,15730
2015,2.0,6.0,Washington Wizards,Atlanta Hawks,91,94,https://www.basketball-reference.com/boxscores/201505150WAS.html,"20,356",Verizon Center,7:00p,15731
2015,2.0,6.0,Memphis Grizzlies,Golden State Warriors,95,108,https://www.basketball-reference.com/boxscores/201505150MEM.html,"18,119",FedEx Forum,9:30p,15732
2015,2.0,7.0,Houston Rockets,Los Angeles Clippers,113,100,https://www.basketball-reference.com/boxscores/201505170HOU.html,"18,463",Toyota Center,3:30p,15733
2015,3.0,1.0,Golden State Warriors,Houston Rockets,110,106,https://www.basketball-reference.com/boxscores/201505190GSW.html,"19,596",Oracle Arena,9:00p,15734
2015,3.0,1.0,Atlanta Hawks,Cleveland Cavaliers,89,97,https://www.basketball-reference.com/boxscores/201505200ATL.html,"18,489",Philips Arena,8:30p,15735
2015,3.0,2.0,Golden State Warriors,Houston Rockets,99,98,https://www.basketball-reference.com/boxscores/201505210GSW.html,"19,596",Oracle Arena,9:00p,15736
2015,3.0,2.0,Atlanta Hawks,Cleveland Cavaliers,82,94,https://www.basketball-reference.com/boxscores/201505220ATL.html,"18,670",Philips Arena,8:30p,15737
2015,3.0,3.0,Houston Rockets,Golden State Warriors,80,115,https://www.basketball-reference.com/boxscores/201505230HOU.html,"18,282",Toyota Center,9:00p,15738
2015,3.0,3.0,Cleveland Cavaliers,Atlanta Hawks,114,111,https://www.basketball-reference.com/boxscores/201505240CLE.html,"20,562",Quicken Loans Arena,8:30p,15739
2015,3.0,4.0,Houston Rockets,Golden State Warriors,128,115,https://www.basketball-reference.com/boxscores/201505250HOU.html,"18,239",Toyota Center,9:00p,15740
2015,3.0,4.0,Cleveland Cavaliers,Atlanta Hawks,118,88,https://www.basketball-reference.com/boxscores/201505260CLE.html,"20,562",Quicken Loans Arena,8:30p,15741
2015,3.0,5.0,Golden State Warriors,Houston Rockets,104,90,https://www.basketball-reference.com/boxscores/201505270GSW.html,"19,596",Oracle Arena,9:00p,15742
2015,4.0,1.0,Golden State Warriors,Cleveland Cavaliers,108,100,https://www.basketball-reference.com/boxscores/201506040GSW.html,"19,596",Oracle Arena,9:00p,15743
2015,4.0,2.0,Golden State Warriors,Cleveland Cavaliers,93,95,https://www.basketball-reference.com/boxscores/201506070GSW.html,"19,596",Oracle Arena,8:00p,15744
2015,4.0,3.0,Cleveland Cavaliers,Golden State Warriors,96,91,https://www.basketball-reference.com/boxscores/201506090CLE.html,"20,562",Quicken Loans Arena,9:00p,15745
2015,4.0,4.0,Cleveland Cavaliers,Golden State Warriors,82,103,https://www.basketball-reference.com/boxscores/201506110CLE.html,"20,562",Quicken Loans Arena,9:00p,15746
2015,4.0,5.0,Golden State Warriors,Cleveland Cavaliers,104,91,https://www.basketball-reference.com/boxscores/201506140GSW.html,"19,596",Oracle Arena,8:00p,15747
2015,4.0,6.0,Cleveland Cavaliers,Golden State Warriors,97,105,https://www.basketball-reference.com/boxscores/201506160CLE.html,"20,562",Quicken Loans Arena,9:00p,15748
2016,1.0,1.0,Toronto Raptors,Indiana Pacers,90,100,https://www.basketball-reference.com/boxscores/201604160TOR.html,"19,800",Air Canada Centre,12:30p,15749
2016,1.0,1.0,Golden State Warriors,Houston Rockets,104,78,https://www.basketball-reference.com/boxscores/201604160GSW.html,"19,596",Oracle Arena,3:30p,15750
2016,1.0,1.0,Atlanta Hawks,Boston Celtics,102,101,https://www.basketball-reference.com/boxscores/201604160ATL.html,"18,980",Philips Arena,7:00p,15751
2016,1.0,1.0,Oklahoma City Thunder,Dallas Mavericks,108,70,https://www.basketball-reference.com/boxscores/201604160OKC.html,"18,203",Chesapeake Energy Arena,9:30p,15752
2016,1.0,1.0,Cleveland Cavaliers,Detroit Pistons,106,101,https://www.basketball-reference.com/boxscores/201604170CLE.html,"20,562",Quicken Loans Arena,3:00p,15753
2016,1.0,1.0,Miami Heat,Charlotte Hornets,123,91,https://www.basketball-reference.com/boxscores/201604170MIA.html,"19,600",AmericanAirlines Arena,5:30p,15754
2016,1.0,1.0,San Antonio Spurs,Memphis Grizzlies,106,74,https://www.basketball-reference.com/boxscores/201604170SAS.html,"18,418",AT&T Center,8:00p,15755
2016,1.0,1.0,Los Angeles Clippers,Portland Trail Blazers,115,95,https://www.basketball-reference.com/boxscores/201604170LAC.html,"19,122",STAPLES Center,10:30p,15756
2016,1.0,2.0,Toronto Raptors,Indiana Pacers,98,87,https://www.basketball-reference.com/boxscores/201604180TOR.html,"19,800",Air Canada Centre,7:00p,15757
2016,1.0,2.0,Oklahoma City Thunder,Dallas Mavericks,84,85,https://www.basketball-reference.com/boxscores/201604180OKC.html,"18,203",Chesapeake Energy Arena,8:00p,15758
2016,1.0,2.0,Golden State Warriors,Houston Rockets,115,106,https://www.basketball-reference.com/boxscores/201604180GSW.html,"19,596",Oracle Arena,10:30p,15759
2016,1.0,2.0,Atlanta Hawks,Boston Celtics,89,72,https://www.basketball-reference.com/boxscores/201604190ATL.html,"18,972",Philips Arena,7:00p,15760
2016,1.0,2.0,San Antonio Spurs,Memphis Grizzlies,94,68,https://www.basketball-reference.com/boxscores/201604190SAS.html,"18,418",AT&T Center,9:30p,15761
2016,1.0,2.0,Miami Heat,Charlotte Hornets,115,103,https://www.basketball-reference.com/boxscores/201604200MIA.html,"19,650",AmericanAirlines Arena,7:00p,15762
2016,1.0,2.0,Cleveland Cavaliers,Detroit Pistons,107,90,https://www.basketball-reference.com/boxscores/201604200CLE.html,"20,562",Quicken Loans Arena,8:00p,15763
2016,1.0,2.0,Los Angeles Clippers,Portland Trail Blazers,102,81,https://www.basketball-reference.com/boxscores/201604200LAC.html,"19,127",STAPLES Center,10:30p,15764
2016,1.0,3.0,Dallas Mavericks,Oklahoma City Thunder,102,131,https://www.basketball-reference.com/boxscores/201604210DAL.html,"20,150",American Airlines Center,7:00p,15765
2016,1.0,3.0,Indiana Pacers,Toronto Raptors,85,101,https://www.basketball-reference.com/boxscores/201604210IND.html,"18,165",Bankers Life Fieldhouse,7:30p,15766
2016,1.0,3.0,Houston Rockets,Golden State Warriors,97,96,https://www.basketball-reference.com/boxscores/201604210HOU.html,"18,200",Toyota Center,9:30p,15767
2016,1.0,3.0,Detroit Pistons,Cleveland Cavaliers,91,101,https://www.basketball-reference.com/boxscores/201604220DET.html,"21,584",The Palace of Auburn Hills,7:00p,15768
2016,1.0,3.0,Boston Celtics,Atlanta Hawks,111,103,https://www.basketball-reference.com/boxscores/201604220BOS.html,"18,624",TD Garden,8:00p,15769
2016,1.0,3.0,Memphis Grizzlies,San Antonio Spurs,87,96,https://www.basketball-reference.com/boxscores/201604220MEM.html,"18,119",FedEx Forum,9:30p,15770
2016,1.0,4.0,Indiana Pacers,Toronto Raptors,100,83,https://www.basketball-reference.com/boxscores/201604230IND.html,"18,165",Bankers Life Fieldhouse,3:00p,15771
2016,1.0,3.0,Charlotte Hornets,Miami Heat,96,80,https://www.basketball-reference.com/boxscores/201604230CHO.html,"19,604",Time Warner Cable Arena,5:30p,15772
2016,1.0,4.0,Dallas Mavericks,Oklahoma City Thunder,108,119,https://www.basketball-reference.com/boxscores/201604230DAL.html,"20,516",American Airlines Center,8:00p,15773
2016,1.0,3.0,Portland Trail Blazers,Los Angeles Clippers,96,88,https://www.basketball-reference.com/boxscores/201604230POR.html,"19,761",Moda Center,10:30p,15774
2016,1.0,4.0,Memphis Grizzlies,San Antonio Spurs,95,116,https://www.basketball-reference.com/boxscores/201604240MEM.html,"18,119",FedEx Forum,1:00p,15775
2016,1.0,4.0,Houston Rockets,Golden State Warriors,94,121,https://www.basketball-reference.com/boxscores/201604240HOU.html,"18,200",Toyota Center,3:30p,15776
2016,1.0,4.0,Boston Celtics,Atlanta Hawks,104,95,https://www.basketball-reference.com/boxscores/201604240BOS.html,"18,624",TD Garden,6:00p,15777
2016,1.0,4.0,Detroit Pistons,Cleveland Cavaliers,98,100,https://www.basketball-reference.com/boxscores/201604240DET.html,"21,584",The Palace of Auburn Hills,8:30p,15778
2016,1.0,4.0,Charlotte Hornets,Miami Heat,89,85,https://www.basketball-reference.com/boxscores/201604250CHO.html,"19,156",Time Warner Cable Arena,7:00p,15779
2016,1.0,5.0,Oklahoma City Thunder,Dallas Mavericks,118,104,https://www.basketball-reference.com/boxscores/201604250OKC.html,"18,203",Chesapeake Energy Arena,8:00p,15780
2016,1.0,4.0,Portland Trail Blazers,Los Angeles Clippers,98,84,https://www.basketball-reference.com/boxscores/201604250POR.html,"19,607",Moda Center,10:30p,15781
2016,1.0,5.0,Toronto Raptors,Indiana Pacers,102,99,https://www.basketball-reference.com/boxscores/201604260TOR.html,"19,800",Air Canada Centre,6:00p,15782
2016,1.0,5.0,Atlanta Hawks,Boston Celtics,110,83,https://www.basketball-reference.com/boxscores/201604260ATL.html,"18,987",Philips Arena,8:30p,15783
2016,1.0,5.0,Miami Heat,Charlotte Hornets,88,90,https://www.basketball-reference.com/boxscores/201604270MIA.html,"19,685",AmericanAirlines Arena,8:00p,15784
2016,1.0,5.0,Los Angeles Clippers,Portland Trail Blazers,98,108,https://www.basketball-reference.com/boxscores/201604270LAC.html,"19,060",STAPLES Center,10:00p,15785
2016,1.0,5.0,Golden State Warriors,Houston Rockets,114,81,https://www.basketball-reference.com/boxscores/201604270GSW.html,"19,596",Oracle Arena,10:30p,15786
2016,1.0,6.0,Boston Celtics,Atlanta Hawks,92,104,https://www.basketball-reference.com/boxscores/201604280BOS.html,"18,624",TD Garden,8:00p,15787
2016,1.0,6.0,Indiana Pacers,Toronto Raptors,101,83,https://www.basketball-reference.com/boxscores/201604290IND.html,"18,165",Bankers Life Fieldhouse,7:30p,15788
2016,1.0,6.0,Charlotte Hornets,Miami Heat,90,97,https://www.basketball-reference.com/boxscores/201604290CHO.html,"19,636",Time Warner Cable Arena,8:00p,15789
2016,1.0,6.0,Portland Trail Blazers,Los Angeles Clippers,106,103,https://www.basketball-reference.com/boxscores/201604290POR.html,"19,768",Moda Center,10:30p,15790
2016,2.0,1.0,San Antonio Spurs,Oklahoma City Thunder,124,92,https://www.basketball-reference.com/boxscores/201604300SAS.html,"18,418",AT&T Center,8:30p,15791
2016,1.0,7.0,Miami Heat,Charlotte Hornets,106,73,https://www.basketball-reference.com/boxscores/201605010MIA.html,"19,868",AmericanAirlines Arena,1:00p,15792
2016,2.0,1.0,Golden State Warriors,Portland Trail Blazers,118,106,https://www.basketball-reference.com/boxscores/201605010GSW.html,"19,596",Oracle Arena,3:30p,15793
2016,1.0,7.0,Toronto Raptors,Indiana Pacers,89,84,https://www.basketball-reference.com/boxscores/201605010TOR.html,"20,669",Air Canada Centre,8:00p,15794
2016,2.0,1.0,Cleveland Cavaliers,Atlanta Hawks,104,93,https://www.basketball-reference.com/boxscores/201605020CLE.html,"20,562",Quicken Loans Arena,7:00p,15795
2016,2.0,2.0,San Antonio Spurs,Oklahoma City Thunder,97,98,https://www.basketball-reference.com/boxscores/201605020SAS.html,"18,418",AT&T Center,9:30p,15796
2016,2.0,1.0,Toronto Raptors,Miami Heat,96,102,https://www.basketball-reference.com/boxscores/201605030TOR.html,"19,800",Air Canada Centre,8:00p,15797
2016,2.0,2.0,Golden State Warriors,Portland Trail Blazers,110,99,https://www.basketball-reference.com/boxscores/201605030GSW.html,"19,596",Oracle Arena,10:30p,15798
2016,2.0,2.0,Cleveland Cavaliers,Atlanta Hawks,123,98,https://www.basketball-reference.com/boxscores/201605040CLE.html,"20,562",Quicken Loans Arena,8:00p,15799
2016,2.0,2.0,Toronto Raptors,Miami Heat,96,92,https://www.basketball-reference.com/boxscores/201605050TOR.html,"20,906",Air Canada Centre,8:00p,15800
2016,2.0,3.0,Atlanta Hawks,Cleveland Cavaliers,108,121,https://www.basketball-reference.com/boxscores/201605060ATL.html,"19,089",Philips Arena,7:00p,15801
2016,2.0,3.0,Oklahoma City Thunder,San Antonio Spurs,96,100,https://www.basketball-reference.com/boxscores/201605060OKC.html,"18,203",Chesapeake Energy Arena,9:30p,15802
2016,2.0,3.0,Miami Heat,Toronto Raptors,91,95,https://www.basketball-reference.com/boxscores/201605070MIA.html,"19,675",AmericanAirlines Arena,5:00p,15803
2016,2.0,3.0,Portland Trail Blazers,Golden State Warriors,120,108,https://www.basketball-reference.com/boxscores/201605070POR.html,"19,673",Moda Center,8:30p,15804
2016,2.0,4.0,Atlanta Hawks,Cleveland Cavaliers,99,100,https://www.basketball-reference.com/boxscores/201605080ATL.html,"19,031",Philips Arena,3:30p,15805
2016,2.0,4.0,Oklahoma City Thunder,San Antonio Spurs,111,97,https://www.basketball-reference.com/boxscores/201605080OKC.html,"18,203",Chesapeake Energy Arena,8:00p,15806
2016,2.0,4.0,Miami Heat,Toronto Raptors,94,87,https://www.basketball-reference.com/boxscores/201605090MIA.html,"19,600",AmericanAirlines Arena,8:00p,15807
2016,2.0,4.0,Portland Trail Blazers,Golden State Warriors,125,132,https://www.basketball-reference.com/boxscores/201605090POR.html,"19,583",Moda Center,10:30p,15808
2016,2.0,5.0,San Antonio Spurs,Oklahoma City Thunder,91,95,https://www.basketball-reference.com/boxscores/201605100SAS.html,"18,418",AT&T Center,8:00p,15809
2016,2.0,5.0,Toronto Raptors,Miami Heat,99,91,https://www.basketball-reference.com/boxscores/201605110TOR.html,"20,155",Air Canada Centre,8:00p,15810
2016,2.0,5.0,Golden State Warriors,Portland Trail Blazers,125,121,https://www.basketball-reference.com/boxscores/201605110GSW.html,"19,596",Oracle Arena,10:30p,15811
2016,2.0,6.0,Oklahoma City Thunder,San Antonio Spurs,113,99,https://www.basketball-reference.com/boxscores/201605120OKC.html,"18,203",Chesapeake Energy Arena,8:30p,15812
2016,2.0,6.0,Miami Heat,Toronto Raptors,103,91,https://www.basketball-reference.com/boxscores/201605130MIA.html,"19,757",AmericanAirlines Arena,8:00p,15813
2016,2.0,7.0,Toronto Raptors,Miami Heat,116,89,https://www.basketball-reference.com/boxscores/201605150TOR.html,"20,257",Air Canada Centre,3:30p,15814
2016,3.0,1.0,Golden State Warriors,Oklahoma City Thunder,102,108,https://www.basketball-reference.com/boxscores/201605160GSW.html,"19,596",Oracle Arena,9:00p,15815
2016,3.0,1.0,Cleveland Cavaliers,Toronto Raptors,115,84,https://www.basketball-reference.com/boxscores/201605170CLE.html,"20,562",Quicken Loans Arena,8:30p,15816
2016,3.0,2.0,Golden State Warriors,Oklahoma City Thunder,118,91,https://www.basketball-reference.com/boxscores/201605180GSW.html,"19,596",Oracle Arena,9:00p,15817
2016,3.0,2.0,Cleveland Cavaliers,Toronto Raptors,108,89,https://www.basketball-reference.com/boxscores/201605190CLE.html,"20,562",Quicken Loans Arena,8:30p,15818
2016,3.0,3.0,Toronto Raptors,Cleveland Cavaliers,99,84,https://www.basketball-reference.com/boxscores/201605210TOR.html,"20,207",Air Canada Centre,8:30p,15819
2016,3.0,3.0,Oklahoma City Thunder,Golden State Warriors,133,105,https://www.basketball-reference.com/boxscores/201605220OKC.html,"18,203",Chesapeake Energy Arena,8:00p,15820
2016,3.0,4.0,Toronto Raptors,Cleveland Cavaliers,105,99,https://www.basketball-reference.com/boxscores/201605230TOR.html,"20,367",Air Canada Centre,8:30p,15821
2016,3.0,4.0,Oklahoma City Thunder,Golden State Warriors,118,94,https://www.basketball-reference.com/boxscores/201605240OKC.html,"18,203",Chesapeake Energy Arena,9:00p,15822
2016,3.0,5.0,Cleveland Cavaliers,Toronto Raptors,116,78,https://www.basketball-reference.com/boxscores/201605250CLE.html,"20,562",Quicken Loans Arena,8:30p,15823
2016,3.0,5.0,Golden State Warriors,Oklahoma City Thunder,120,111,https://www.basketball-reference.com/boxscores/201605260GSW.html,"19,596",Oracle Arena,9:00p,15824
2016,3.0,6.0,Toronto Raptors,Cleveland Cavaliers,87,113,https://www.basketball-reference.com/boxscores/201605270TOR.html,"20,605",Air Canada Centre,8:30p,15825
2016,3.0,6.0,Oklahoma City Thunder,Golden State Warriors,101,108,https://www.basketball-reference.com/boxscores/201605280OKC.html,"18,203",Chesapeake Energy Arena,9:00p,15826
2016,3.0,7.0,Golden State Warriors,Oklahoma City Thunder,96,88,https://www.basketball-reference.com/boxscores/201605300GSW.html,"19,596",Oracle Arena,9:00p,15827
2016,4.0,1.0,Golden State Warriors,Cleveland Cavaliers,104,89,https://www.basketball-reference.com/boxscores/201606020GSW.html,"19,596",Oracle Arena,9:00p,15828
2016,4.0,2.0,Golden State Warriors,Cleveland Cavaliers,110,77,https://www.basketball-reference.com/boxscores/201606050GSW.html,"19,596",Oracle Arena,8:00p,15829
2016,4.0,3.0,Cleveland Cavaliers,Golden State Warriors,120,90,https://www.basketball-reference.com/boxscores/201606080CLE.html,"20,562",Quicken Loans Arena,9:00p,15830
2016,4.0,4.0,Cleveland Cavaliers,Golden State Warriors,97,108,https://www.basketball-reference.com/boxscores/201606100CLE.html,"20,562",Quicken Loans Arena,9:00p,15831
2016,4.0,5.0,Golden State Warriors,Cleveland Cavaliers,97,112,https://www.basketball-reference.com/boxscores/201606130GSW.html,"19,596",Oracle Arena,9:00p,15832
2016,4.0,6.0,Cleveland Cavaliers,Golden State Warriors,115,101,https://www.basketball-reference.com/boxscores/201606160CLE.html,"20,562",Quicken Loans Arena,9:00p,15833
2016,4.0,7.0,Golden State Warriors,Cleveland Cavaliers,89,93,https://www.basketball-reference.com/boxscores/201606190GSW.html,"19,596",Oracle Arena,8:00p,15834
2017,1.0,1.0,Cleveland Cavaliers,Indiana Pacers,109,108,https://www.basketball-reference.com/boxscores/201704150CLE.html,"20,562",Quicken Loans Arena,3:00p,15835
2017,1.0,1.0,Toronto Raptors,Milwaukee Bucks,83,97,https://www.basketball-reference.com/boxscores/201704150TOR.html,"20,133",Air Canada Centre,5:30p,15836
2017,1.0,1.0,San Antonio Spurs,Memphis Grizzlies,111,82,https://www.basketball-reference.com/boxscores/201704150SAS.html,"18,418",AT&T Center,8:00p,15837
2017,1.0,1.0,Los Angeles Clippers,Utah Jazz,95,97,https://www.basketball-reference.com/boxscores/201704150LAC.html,"19,060",STAPLES Center,10:30p,15838
2017,1.0,1.0,Washington Wizards,Atlanta Hawks,114,107,https://www.basketball-reference.com/boxscores/201704160WAS.html,"20,356",Verizon Center,1:00p,15839
2017,1.0,1.0,Golden State Warriors,Portland Trail Blazers,121,109,https://www.basketball-reference.com/boxscores/201704160GSW.html,"19,596",Oracle Arena,3:30p,15840
2017,1.0,1.0,Boston Celtics,Chicago Bulls,102,106,https://www.basketball-reference.com/boxscores/201704160BOS.html,"18,624",TD Garden,6:30p,15841
2017,1.0,1.0,Houston Rockets,Oklahoma City Thunder,118,87,https://www.basketball-reference.com/boxscores/201704160HOU.html,"18,055",Toyota Center,9:00p,15842
2017,1.0,2.0,Cleveland Cavaliers,Indiana Pacers,117,111,https://www.basketball-reference.com/boxscores/201704170CLE.html,"20,562",Quicken Loans Arena,7:00p,15843
