player_id,game_id,points,rebounds,assists,2pm,2pa,3pm,3pa,FTM,FTA,FGM depth,FGA depth,FGM,FGA,offensive rebounds,defensive rebounds,fouls,fouls drawn,turnovers,steals,blocks
holidjr01,12522,5,2,0,2,2,0,0,1,1,6.0,6.0,2,2,1,1,0,1,0,0,0
allengr01,12522,0,0,0,0,0,0,2,0,0,0.0,24.0,0,2,0,0,0,0,0,0,0
dosunay01,12522,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,0,0,0,0
derozde01,12522,0,0,0,0,1,0,0,0,0,0.0,13.0,0,1,0,0,0,0,0,0,0
middlkh01,12522,0,0,1,0,0,0,1,0,0,0.0,25.0,0,1,0,0,0,0,0,0,0
lavinza01,12522,5,1,0,1,1,1,2,0,0,12.5,17.333333333333332,2,3,0,1,0,0,0,0,0
carteje01,12522,2,0,0,1,1,0,0,0,0,1.0,1.0,1,1,0,0,0,0,0,0,0
wiggili01,12522,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
portibo01,12522,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
whiteco01,12522,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
bembrde01,12522,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
Team,12522,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
jonesde02,12522,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
crowdja01,12527,4,2,0,0,1,1,1,1,2,25.0,22.0,1,2,0,2,1,1,0,0,0
quickim01,12527,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
barrerj01,12527,1,0,0,0,2,0,1,1,2,0.0,14.333333333333334,0,3,0,0,0,1,0,0,0
payneca01,12527,1,1,3,0,1,0,0,1,2,0.0,5.0,0,1,0,1,0,1,0,0,0
johnsca02,12527,9,0,0,0,0,3,3,0,0,27.333333333333332,27.333333333333332,3,3,0,0,0,0,0,0,0
fournev01,12527,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
Team,12527,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0
robinmi01,12527,3,1,0,1,1,0,0,1,2,4.0,4.0,1,1,1,0,0,1,0,0,1
aytonde01,12527,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
reddica01,12527,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
craigto01,12527,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
burksal01,12527,1,1,0,0,0,0,0,1,2,0.0,0.0,0,0,0,1,0,1,0,0,0
bridgmi01,12527,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
brunsja01,12528,2,1,1,1,3,0,0,0,0,2.0,10.666666666666666,1,3,0,1,0,0,0,0,0
divindo01,12528,3,1,0,0,0,1,2,0,0,25.0,25.5,1,2,0,1,0,0,0,0,0
foxde01,12528,1,1,1,0,1,0,0,1,2,0.0,7.0,0,1,0,1,0,1,0,0,0
finnedo01,12528,6,0,0,0,1,2,3,0,0,23.5,19.0,2,4,0,0,0,0,0,0,0
greenjo02,12528,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
sabondo01,12528,0,1,0,0,1,0,0,0,0,0.0,8.0,0,1,0,1,0,0,0,0,0
dinwisp01,12528,2,0,1,1,1,0,0,0,0,1.0,1.0,1,1,0,0,0,0,0,0,0
Team,12528,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,1,2,0,0,0,0,0
holidju01,12528,2,1,0,1,1,0,0,0,0,2.0,2.0,1,1,1,0,0,0,0,0,0
mitchda01,12528,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
bullore01,12528,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
marjabo01,12528,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
barneha02,12528,0,0,0,0,0,0,1,0,0,0.0,30.0,0,1,0,0,0,0,0,0,0
johnske04,12529,0,0,0,0,0,0,3,0,0,0.0,26.333333333333332,0,3,0,0,0,0,0,0,0
poeltja01,12529,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0
jonestr01,12529,0,0,0,0,1,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,0
plumlma01,12529,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1
primojo01,12529,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,2,0,0,0,0
ballla01,12529,4,0,0,0,0,0,1,4,4,0.0,27.0,0,1,0,0,0,2,0,0,0
vassede01,12529,0,0,0,0,1,0,1,0,0,0.0,21.0,0,2,0,0,0,0,0,0,0
martico01,12529,3,1,0,0,0,0,0,3,3,0.0,0.0,0,0,0,1,0,2,0,0,0
bridgmi02,12529,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
Team,12529,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
murrade01,12529,4,1,0,2,2,0,0,0,0,8.5,8.5,2,2,0,1,1,0,0,0,0
roziete01,12529,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
curryst01,12533,2,1,0,1,1,0,0,0,0,4.0,4.0,1,1,0,1,0,0,1,0,0
porteot01,12533,0,0,0,0,1,0,0,0,0,0.0,5.0,0,1,0,0,1,0,0,0,0
kuminjo01,12533,2,1,0,1,1,0,0,0,0,1.0,1.0,1,1,1,0,0,0,0,0,0
monkma01,12533,3,1,0,0,0,1,2,0,0,26.0,26.5,1,2,0,1,1,0,0,0,0
anthoca01,12533,3,1,0,1,1,0,0,1,1,3.0,3.0,1,1,1,0,1,1,1,0,0
Team,12533,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
poolejo01,12533,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0
reaveau01,12533,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0
westbru01,12533,0,0,1,0,1,0,0,0,0,0.0,12.0,0,1,0,0,0,0,1,0,0
wiggian01,12533,2,0,0,1,1,0,0,0,0,8.0,8.0,1,1,0,0,0,1,0,0,0
thompkl01,12533,0,0,0,0,0,0,1,0,0,0.0,27.0,0,1,0,0,0,0,0,0,0
toscaju01,12533,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
tatumja01,12534,5,0,0,1,2,0,0,3,3,17.0,13.5,1,2,0,0,0,2,0,0,0
duranke01,12534,2,1,2,1,1,0,1,0,0,14.0,22.0,1,2,0,1,0,1,0,0,0
irvinky01,12534,5,0,0,1,1,1,2,0,0,23.0,23.333333333333332,2,3,0,0,0,0,0,0,0
claxtni01,12534,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
curryse01,12534,3,0,0,0,0,1,1,0,0,24.0,24.0,1,1,0,0,0,0,0,0,0
brownbr01,12534,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
smartma01,12534,2,1,0,1,1,0,0,0,0,1.0,1.0,1,1,0,1,1,0,0,0,0
brownja02,12534,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
dragigo01,12534,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
millspa02,12534,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
crowdja01,12535,6,0,0,0,0,2,2,0,0,26.5,26.5,2,2,0,0,1,0,0,0,0
middlkh01,12535,3,0,0,1,2,0,0,1,1,2.0,7.0,1,2,0,0,0,1,0,1,0
shamela01,12535,0,0,0,0,1,0,0,0,0,0.0,5.0,0,1,0,0,0,0,0,0,0
ibakase01,12535,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
Team,12535,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
antetgi01,12535,1,1,0,0,0,0,0,1,2,0.0,0.0,0,0,1,0,0,1,0,0,0
bridgmi01,12535,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0
aytonde01,12535,1,0,0,0,0,0,0,1,2,0.0,0.0,0,0,0,0,1,0,0,0,0
portibo01,12535,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
gillan01,12536,3,0,0,0,0,1,1,0,0,24.0,24.0,1,1,0,0,0,0,0,0,0
kuzmaky01,12536,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1
brissos01,12536,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,2,1,0,0,1
porzikr01,12536,4,1,0,2,2,0,0,0,0,3.0,3.0,2,2,1,0,0,0,0,0,0
hieldbu01,12536,2,0,0,1,2,0,0,0,0,2.0,2.5,1,2,0,0,0,0,0,0,0
smithis01,12536,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
avdijde01,12536,0,1,1,0,1,0,0,0,0,0.0,3.0,0,1,0,1,0,0,0,0,0
caldwke01,12536,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,1,2,0,0,0
brogdma01,12536,2,0,0,0,0,0,1,2,2,0.0,27.0,0,1,0,0,0,1,0,0,0
Team,12536,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
washidu02,12536,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
bouchch01,12539,3,0,0,0,0,1,1,0,0,23.0,23.0,1,1,0,0,0,0,0,0,0
birchkh01,12539,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
loveke01,12539,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
okorois01,12539,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
trentga02,12539,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
garlada01,12539,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0
gordoaa01,12540,2,0,1,1,1,0,0,0,0,2.0,2.0,1,1,0,0,1,0,0,0,0
jokicni01,12540,12,2,2,1,1,1,1,7,7,15.5,15.5,2,2,0,2,1,2,2,1,1
ingrabr01,12540,3,0,0,1,2,0,0,1,2,12.0,13.0,1,2,0,0,1,1,2,0,0
valanjo01,12540,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
morrimo01,12540,5,0,1,1,1,1,1,0,0,15.0,15.0,2,2,0,0,2,0,1,0,0
snellto01,12540,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0
hernawi01,12540,0,1,0,0,1,0,0,0,0,0.0,5.0,0,1,0,1,2,1,0,0,0
mccolcj01,12540,0,0,0,0,1,0,1,0,0,0.0,16.0,0,2,0,0,0,0,0,1,0
Team,12540,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,3,1,0,0,0,0,0
grahade01,12540,1,0,0,0,0,0,0,1,2,0.0,0.0,0,0,0,0,0,1,0,0,0
greenja01,12540,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
forbebr01,12540,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
riverau01,12540,0,0,0,0,0,0,1,0,0,0.0,25.0,0,1,0,0,0,0,0,0,0
joneshe01,12540,2,0,0,1,1,0,0,0,0,3.0,3.0,1,1,0,0,0,0,1,1,0
greenje02,12540,0,0,0,0,1,0,0,0,0,0.0,7.0,0,1,0,0,0,1,0,0,0
cunnica01,12542,4,2,2,1,5,0,2,2,3,2.0,15.857142857142858,1,7,1,1,3,2,0,0,0
capelca01,12542,2,2,0,1,1,0,0,0,0,2.0,2.0,1,1,1,1,0,0,0,0,2
bogdabo01,12542,3,1,1,1,1,0,2,1,1,2.0,18.0,1,3,1,0,2,1,0,0,0
baglema01,12542,6,1,0,3,3,0,0,0,0,3.3333333333333335,3.3333333333333335,3,3,0,1,2,0,0,0,0
hayeski01,12542,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
collijo01,12542,3,3,0,1,1,0,1,1,2,3.0,13.5,1,2,0,3,0,1,0,0,0
youngtr01,12542,1,1,2,0,3,0,1,1,2,0.0,15.25,0,4,1,0,0,3,0,0,0
huntede01,12542,5,1,0,0,0,1,3,2,2,26.0,25.666666666666668,1,3,1,0,0,2,0,0,0
liveris01,12542,0,1,0,0,0,0,1,0,0,0.0,24.0,0,1,1,0,0,0,0,0,0
wrighde01,12542,0,2,0,0,0,0,1,0,0,0.0,26.0,0,1,1,1,0,0,0,0,0
gallida01,12542,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
grantje01,12542,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
beysa01,12542,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0
olynyke01,12542,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
Team,12542,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0,4,1,0,0,0,0,0
josepco01,12542,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
clarkjo01,12546,3,0,0,0,0,1,1,0,0,24.0,24.0,1,1,0,0,0,0,0,0,0
mitchdo01,12546,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
murrade01,12547,0,0,0,0,1,0,0,0,0,0.0,15.0,0,1,0,0,0,0,0,0,0
westbru01,12547,0,1,0,0,0,0,1,0,0,0.0,28.0,0,1,0,1,2,0,0,0,0
monkma01,12547,2,0,0,1,3,0,0,0,0,3.0,4.666666666666667,1,3,0,0,0,0,0,0,0
primojo01,12547,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,1
richajo01,12547,0,1,0,0,1,0,0,0,0,0.0,4.0,0,1,0,1,0,0,0,0,0
anthoca01,12547,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1
jonestr01,12547,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1
Team,12547,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
reaveau01,12547,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
johnske04,12547,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
johnsst04,12547,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
poeltja01,12547,1,1,0,0,0,0,0,1,2,0.0,0.0,0,0,0,1,0,2,0,0,0
riverau01,12548,2,0,0,1,1,0,0,0,0,7.0,7.0,1,1,0,0,0,0,1,0,0
moodymo01,12548,0,0,0,0,1,0,0,0,0,0.0,20.0,0,1,0,0,0,0,0,1,0
poolejo01,12548,3,0,0,0,1,1,1,0,0,26.0,14.5,1,2,0,0,0,0,0,0,0
greenje02,12548,1,1,0,0,0,0,0,1,1,0.0,0.0,0,0,1,0,0,1,0,0,1
morrimo01,12548,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
gordoaa01,12548,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
Team,12548,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
kuminjo01,12548,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
toscaju01,12548,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
looneke01,12548,2,1,1,1,1,0,0,0,0,1.0,1.0,1,1,1,0,0,0,0,0,0
brissos01,12551,0,0,0,0,1,0,0,0,0,0.0,5.0,0,1,0,0,0,0,0,0,0
mobleev01,12551,2,3,1,1,3,0,0,0,0,1.0,6.333333333333333,1,3,1,2,0,0,0,0,0
wadede01,12551,2,0,0,1,1,0,0,0,0,1.0,1.0,1,1,0,0,0,0,0,1,0
stevela01,12551,1,0,0,0,0,0,0,1,2,0.0,0.0,0,0,0,0,0,1,0,0,1
okorois01,12551,0,0,0,0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0
washidu02,12551,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
hieldbu01,12551,3,1,1,0,0,1,1,0,0,25.0,25.0,1,1,0,1,1,0,0,0,1
brogdma01,12551,4,1,1,2,3,0,0,0,0,2.0,2.0,2,3,0,1,0,0,1,0,0
smithja04,12551,3,0,0,0,0,1,1,0,0,27.0,27.0,1,1,0,0,1,0,0,0,1
Team,12551,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,0,0,0,0
garlada01,12551,4,0,0,1,2,0,0,2,2,4.0,2.5,1,2,0,0,0,1,0,0,0
markkla01,12551,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
halibty01,12551,0,0,0,0,0,0,1,0,0,0.0,56.0,0,1,0,0,0,0,0,0,0
anthoco01,12552,7,0,0,1,2,1,1,2,2,13.5,14.333333333333334,2,3,0,0,3,1,0,0,0
wagnefr01,12552,0,0,1,0,0,0,1,0,0,0.0,26.0,0,1,0,0,0,0,0,0,0
aytonde01,12552,4,2,0,2,3,0,0,0,0,3.5,4.333333333333333,2,3,1,1,0,0,0,0,0
bambamo01,12552,0,3,0,0,1,0,1,0,0,0.0,15.0,0,2,1,2,0,0,0,0,0
shamela01,12552,3,0,0,0,0,0,0,3,3,0.0,0.0,0,0,0,0,0,2,0,0,0
Team,12552,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
crowdja01,12552,0,1,0,0,0,0,1,0,0,0.0,24.0,0,1,0,1,1,0,0,0,0
cartewe01,12552,2,0,0,0,1,0,0,2,2,0.0,10.0,0,1,0,0,0,1,0,0,0
payneca01,12552,2,0,1,0,1,0,0,2,2,0.0,17.0,0,1,0,0,0,1,0,0,0
craigto01,12552,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
okekech01,12552,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
bridgmi01,12552,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1
hamptrj01,12552,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
derozde01,12557,4,1,0,2,2,0,0,0,1,14.0,14.0,2,2,0,1,0,1,0,0,0
beysa01,12557,0,0,1,0,0,0,1,0,0,0.0,23.0,0,1,0,0,0,0,0,0,0
dosunay01,12557,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
grantje01,12557,1,0,1,0,0,0,0,1,2,0.0,0.0,0,0,0,0,0,1,0,0,0
josepco01,12557,3,0,0,0,0,1,1,0,0,29.0,29.0,1,1,0,0,0,0,0,0,0
cunnica01,12557,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0
Team,12557,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
whiteco01,12557,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
baglema01,12557,3,0,0,0,0,1,1,0,0,27.0,27.0,1,1,0,0,0,0,0,0,0
vucevni01,12557,1,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0
jamesle01,12559,0,0,1,0,1,0,2,0,0,0.0,21.666666666666668,0,3,0,0,0,0,0,0,2
sengual01,12559,0,2,0,0,1,0,0,0,0,0.0,5.0,0,1,1,1,0,0,0,1,0
greenja05,12559,4,0,0,2,4,0,0,0,0,10.5,7.25,2,4,0,0,0,0,0,0,0
reaveau01,12559,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
Team,12559,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,0,2,0,0
anthoca01,12559,0,0,0,0,1,0,1,0,0,0.0,24.0,0,2,0,0,0,0,0,0,0
johnsst04,12559,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
westbru01,12559,4,0,0,2,4,0,0,0,0,8.5,12.5,2,4,0,0,0,0,1,0,0
martike04,12559,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0
porteke02,12559,0,1,0,0,0,0,1,0,0,0.0,27.0,0,1,0,1,0,0,0,0,0
monkma01,12559,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
nwabada01,12559,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
youngtr01,12560,0,0,0,0,0,0,1,0,0,0,32.0,0,1,0,0,0,0,0,0,0
portibo01,12560,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0
matthwe02,12560,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
allengr01,12560,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
capelca01,12560,1,0,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,0,0,0
antetgi01,12560,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0
joneshe01,12562,3,0,0,0,0,1,1,0,0,24.0,24.0,1,1,0,0,1,0,0,0,0
alvarjo01,12562,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
hamptrj01,12562,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0
snellto01,12562,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
valanjo01,12562,3,0,0,1,1,0,0,1,1,1.0,1.0,1,1,0,0,0,0,0,0,0
Team,12562,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0
mccolcj01,12562,2,0,0,1,1,0,1,0,0,22.0,24.5,1,2,0,0,1,0,0,0,0
okekech01,12562,2,1,0,0,0,0,0,2,3,0.0,0.0,0,0,0,1,0,2,0,0,0
rosste01,12562,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,0,1,0,0,0
riverau01,12565,3,0,0,0,0,1,1,0,0,23.0,23.0,1,1,0,0,0,0,0,0,0
morrimo01,12565,2,1,1,1,1,0,0,0,0,15.0,15.0,1,1,0,1,0,1,0,0,0
mitchda01,12565,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0
jokicni01,12565,4,1,1,1,1,0,0,2,2,2.0,2.0,1,1,1,0,1,2,0,0,0
barneha02,12565,3,0,0,0,0,1,1,0,0,25.0,25.0,1,1,0,0,1,0,0,0,0
foxde01,12565,5,0,1,2,3,0,0,1,1,2.5,9.0,2,3,0,0,0,1,0,0,0
jonesda03,12565,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0
reedda01,12565,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
nnajize01,12565,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
holidju01,12565,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
gordoaa01,12565,1,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0
kuzmaky01,12567,0,0,0,0,1,0,1,0,0,0.0,16.5,0,2,0,0,0,0,0,0,0
gaffoda01,12567,0,2,0,0,1,0,0,0,0,0.0,1.0,0,1,1,1,0,0,0,0,0
mannte01,12567,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
zubaciv01,12567,0,2,0,0,1,0,0,0,0,0.0,2.0,0,1,1,1,0,0,0,0,0
kennalu01,12567,0,0,0,0,0,0,1,0,0,0.0,27.0,0,1,0,0,0,0,0,0,0
hachiru01,12567,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
avdijde01,12567,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
porzikr01,12567,2,0,0,1,2,0,0,0,0,11.0,10.5,1,2,0,0,1,0,1,0,0
satorto01,12567,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
netora01,12567,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
caldwke01,12567,0,1,0,0,0,0,2,0,0,0.0,26.0,0,2,0,1,0,1,0,0,0
jacksre01,12567,2,1,0,0,0,0,1,2,2,0.0,26.0,0,1,0,1,1,1,0,0,0
Team,12567,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0
batumni01,12567,3,0,0,0,0,1,1,0,0,26.0,26.0,1,1,0,0,0,0,0,0,0
morrima03,12567,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,0,1,0,0,0
coffeam01,12567,1,1,0,0,0,0,0,1,1,0.0,0.0,0,0,0,1,0,1,0,0,0
smithis01,12567,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
kispeco01,12567,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
russeda01,12570,2,0,1,1,2,0,0,0,0,22.0,14.5,1,2,0,0,1,0,0,0,0
anthoco01,12570,0,0,1,0,1,0,0,0,0,0.0,18.0,0,1,0,0,0,1,1,0,0
beaslma01,12570,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0
suggsja01,12570,0,0,0,0,1,0,0,0,0,0.0,5.0,0,1,0,0,1,0,1,0,0
edwaran01,12570,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0
townska01,12570,0,1,0,0,0,0,1,0,0,0.0,26.0,0,1,0,1,0,0,0,1,1
mcdanja02,12570,2,0,0,1,1,0,0,0,0,2.0,2.0,1,1,0,0,0,0,0,0,0
wagnefr01,12570,2,0,0,1,1,0,0,0,0,8.0,8.0,1,1,0,0,0,0,0,0,0
bambamo01,12570,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
Team,12570,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
batumni01,12571,2,1,0,1,1,0,0,0,0,1.0,1.0,1,1,0,1,0,0,0,0,0
jacksre01,12571,2,0,2,1,1,0,1,0,0,1.0,14.0,1,2,0,0,0,0,0,0,0
youngtr01,12571,1,0,1,0,0,0,1,1,1,0.0,36.0,0,1,0,0,0,1,0,0,0
huertke01,12571,0,2,0,0,0,0,1,0,0,0.0,26.0,0,1,1,1,0,0,0,0,0
gallida01,12571,0,0,0,0,1,0,0,0,0,0.0,6.0,0,1,0,0,0,0,0,0,0
kennalu01,12571,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
zubaciv01,12571,2,0,0,1,1,0,0,0,0,4.0,4.0,1,1,0,0,0,0,0,0,0
