lineup_id,player_1,player_2,player_3,player_4,player_5
29554,anthoca01,brownch05,jamesle01,jordade01,westbru01
29555,balllo01,cookty01,derozde01,mckinal01,whiteco01
29556,anthoca01,brownch05,ellinwa01,jamesle01,westbru01
29557,balllo01,carusal01,cookty01,mckinal01,whiteco01
29558,balllo01,carusal01,cookty01,greenja02,whiteco01
29559,carusal01,cookty01,greenja02,mckinal01,whiteco01
29560,anthoca01,arizatr01,brownch05,jamesle01,thomais02
29561,anthoca01,arizatr01,brownch05,jamesle01,rondora01
29562,anthoca01,brownch05,ellinwa01,jamesle01,rondora01
29563,brownmo01,brunsja01,finnedo01,hardati02,poweldw01
29564,beaslma01,beverpa01,mcdanja02,townska01,vandeja01
29565,beverpa01,mcdanja02,nowelja01,townska01,vandeja01
29566,brownmo01,brownst02,finnedo01,hardati02,klebima01
29567,brownmo01,brownst02,burketr01,finnedo01,klebima01
29568,beverpa01,mcdanja02,nowelja01,reidna01,townska01
29569,mcdanja02,nowelja01,reidna01,russeda01,townska01
29570,bolmale01,mcdanja02,nowelja01,reidna01,vandeja01
29571,mcdanja02,nowelja01,reidna01,russeda01,vandeja01
29572,beaslma01,mcdanja02,reidna01,russeda01,vandeja01
29573,beaslma01,beverpa01,mcdanja02,russeda01,vandeja01
29574,brunsja01,hardati02,klebima01,mclauja01,poweldw01
29575,brunsja01,finnedo01,klebima01,mclauja01,poweldw01
29576,brownst02,brunsja01,finnedo01,mclauja01,poweldw01
29577,brownst02,brunsja01,finnedo01,hardati02,porzikr01
29578,beaslma01,beverpa01,reidna01,townska01,vandeja01
29579,brownmo01,brunsja01,burketr01,finnedo01,hardati02
29580,beaslma01,mcdanja02,mcdanja02,reidna01,vandeja01
29581,beaslma01,mcdanja02,mcdanja02,nowelja01,reidna01
29582,mcdanja02,mcdanja02,nowelja01,reidna01,reidna01
29583,brownmo01,burketr01,burketr01,finnedo01,hardati02
29584,brownmo01,brownst02,burketr01,burketr01,hardati02
29585,brownst02,burketr01,burketr01,finnedo01,hardati02
29586,brownst02,burketr01,finnedo01,hardati02,hardati02
29587,burketr01,finnedo01,hardati02,hardati02,poweldw01
29588,mcdanja02,mcdanja02,nowelja01,reidna01,townska01
29589,beaslma01,mcdanja02,mcdanja02,reidna01,townska01
29590,beaslma01,mcdanja02,reidna01,russeda01,townska01
29591,beaslma01,mcdanja02,mcdanja02,reidna01,russeda01
29592,mcdanja02,mcdanja02,reidna01,russeda01,townska01
29593,brownja02,kanteen01,schrode01,smartma01,tatumja01
29594,brownja02,kanteen01,langfro01,schrode01,smartma01
29595,brownja02,kanteen01,langfro01,pritcpa01,smartma01
29596,bassech01,curryse01,harrito02,joeis01,thybuma01
29597,bassech01,curryse01,harrito02,henryaa01,joeis01
29598,fernabr01,kanteen01,langfro01,pritcpa01,smartma01
29599,fernabr01,langfro01,pritcpa01,smartma01,tatumja01
29600,kanteen01,langfro01,pritcpa01,smartma01,tatumja01
29601,curryse01,embiijo01,greenda02,joeis01,thybuma01
29602,brownja02,kanteen01,pritcpa01,smartma01,tatumja01
29603,brownja02,kanteen01,schrode01,smartma01,smartma01
29604,embiijo01,greenda02,harrito02,joeis01,powelmy01
29605,embiijo01,harrito02,joeis01,powelmy01,thybuma01
29606,kanteen01,schrode01,smartma01,smartma01,tatumja01
29607,kanteen01,pritcpa01,smartma01,smartma01,tatumja01
29608,bassech01,greenda02,harrito02,joeis01,powelmy01
29609,brownja02,pritcpa01,smartma01,smartma01,tatumja01
29610,embiijo01,greenda02,joeis01,powelmy01,thybuma01
29611,nesmiaa01,pritcpa01,smartma01,smartma01,tatumja01
29612,embiijo01,greenda02,harrito02,powelmy01,thybuma01
29613,brownja02,langfro01,smartma01,smartma01,tatumja01
29614,adamsst01,banede01,brookdi01,jacksja02,moranja01
29615,adamsst01,anderky01,banede01,brookdi01,moranja01
29616,bazleda01,favorde01,gilgesh01,manntr01,pokusal01
29617,bazleda01,gilgesh01,manntr01,pokusal01,willike04
29618,anderky01,banede01,brookdi01,konchjo01,meltode01
29619,brookdi01,jacksja02,konchjo01,meltode01,tillmxa01
29620,brookdi01,jacksja02,konchjo01,moranja01,tillmxa01
29621,bazleda01,gilgesh01,manntr01,robinje02,willike04
29622,bazleda01,gilgesh01,robinje02,wiggiaa01,willike04
29623,banede01,brookdi01,jacksja02,moranja01,tillmxa01
29624,bazleda01,gilgesh01,pokusal01,wiggiaa01,willike04
29625,gilgesh01,muscami01,pokusal01,wiggiaa01,willike04
29626,anderky01,banede01,brookdi01,jacksja02,meltode01
29627,gilgesh01,muscami01,pokusal01,wiggiaa01,wiggiaa01
29628,bazleda01,gilgesh01,muscami01,wiggiaa01,wiggiaa01
29629,bazleda01,giddejo01,gilgesh01,muscami01,wiggiaa01
29630,bazleda01,gilgesh01,muscami01,pokusal01,wiggiaa01
29631,anderky01,brookdi01,jacksja02,moranja01,tillmxa01
29632,anderky01,brookdi01,meltode01,tillmxa01,tillmxa01
29633,anderky01,banede01,meltode01,tillmxa01,tillmxa01
29634,bazleda01,gilgesh01,muscami01,wiggiaa01,willike04
29635,banede01,meltode01,moranja01,tillmxa01,tillmxa01
29636,adamsst01,banede01,meltode01,moranja01,tillmxa01
29637,adamsst01,brookdi01,meltode01,moranja01,tillmxa01
29638,adamsst01,brookdi01,konchjo01,meltode01,tillmxa01
29639,anderky01,banede01,brookdi01,meltode01,tillmxa01
29640,dortlu01,gilgesh01,gilgesh01,wiggiaa01,willike04
29641,bridgmi02,mcdanja01,oubreke01,richani01,washipj01
29642,mcdanja01,oubreke01,richani01,smithis01,washipj01
29643,mcdanja01,richani01,roziete01,smithis01,washipj01
29644,bridgmi02,mcdanja01,richani01,roziete01,smithis01
29645,bouknja01,bridgmi02,mcdanja01,roziete01,smithis01
29646,bouknja01,bridgmi02,mcdanja01,plumlma01,roziete01
29647,ballla01,bouknja01,bridgmi02,mcdanja01,plumlma01
29648,ballla01,bouknja01,bridgmi02,oubreke01,plumlma01
29649,ballla01,bridgmi02,oubreke01,washipj01,washipj01
29650,bouknja01,bridgmi02,smithis01,washipj01,washipj01
29651,bouknja01,richani01,smithis01,washipj01,washipj01
29652,richani01,roziete01,smithis01,washipj01,washipj01
29653,collijo01,dienggo01,mayssk01,reddica01,wrighde01
29654,graveha01,harriga01,lopezro01,okekech01,wagnefr01
29655,fraziti01,harriga01,lopezro01,okekech01,wagnefr01
29656,collijo01,mayssk01,okongon01,reddica01,wrighde01
29657,bogdabo01,collijo01,okongon01,reddica01,wrighde01
29658,fraziti01,gillefr01,harriga01,okekech01,wagnefr01
29659,fraziti01,gillefr01,harriga01,schofad01,wagnefr01
29660,bogdabo01,collijo01,okongon01,stephla01,wrighde01
29661,bogdabo01,collijo01,johnsja05,stephla01,wrighde01
29662,fordal03,fraziti01,gillefr01,schofad01,wagnefr01
29663,fordal03,fraziti01,gillefr01,johnsbj01,schofad01
29664,bogdabo01,collijo01,coopesh01,johnsja05,stephla01
29665,fordal03,fraziti01,johnsbj01,lopezro01,schofad01
29666,fordal03,fraziti01,lopezro01,schofad01,wagnefr01
29667,bogdabo01,collijo01,collijo01,johnsja05,stephla01
29668,bogdabo01,collijo01,collijo01,stephla01,wrighde01
29669,bogdabo01,bogdabo01,collijo01,collijo01,wrighde01
29670,fraziti01,harriga01,lopezro01,schofad01,wagnefr01
29671,fraziti01,gillefr01,johnsbj01,schofad01,wagnefr01
29672,gillefr01,johnsbj01,schofad01,wagnefr01,wagnefr01
29673,gillefr01,graveha01,schofad01,wagnefr01,wagnefr01
29674,gillefr01,graveha01,okekech01,wagnefr01,wagnefr01
29675,fordal03,gillefr01,okekech01,wagnefr01,wagnefr01
29676,fallta01,garlada01,markkla01,rubiori01,wadede01
29677,garlada01,loveke01,markkla01,rubiori01,wadede01
29678,garlada01,loveke01,markkla01,osmande01,wadede01
29679,loveke01,markkla01,osmande01,rubiori01,wadede01
29680,brownja02,kanteen01,nesmiaa01,smartma01,williro04
29681,brownja02,kanteen01,nesmiaa01,schrode01,smartma01
29682,fallta01,loveke01,osmande01,rubiori01,valende01
29683,brownja02,kanteen01,nesmiaa01,pritcpa01,schrode01
29684,brownja02,nesmiaa01,pritcpa01,schrode01,williro04
29685,fallta01,fallta01,osmande01,valende01,wadede01
29686,brownja02,brownja02,nesmiaa01,pritcpa01,williro04
29687,fallta01,loveke01,osmande01,valende01,wadede01
29688,fallta01,loveke01,osmande01,rubiori01,wadede01
29689,brownja02,brownja02,nesmiaa01,smartma01,williro04
29690,brownja02,brownja02,kanteen01,nesmiaa01,smartma01
29691,fallta01,garlada01,loveke01,rubiori01,wadede01
29692,brownja02,kanteen01,langfro01,nesmiaa01,smartma01
29693,garlada01,loveke01,loveke01,rubiori01,wadede01
29694,garlada01,loveke01,loveke01,pangoke01,wadede01
29695,garlada01,loveke01,loveke01,pangoke01,valende01
29696,brownja02,kanteen01,kanteen01,nesmiaa01,smartma01
29697,brownja02,kanteen01,kanteen01,nesmiaa01,pritcpa01
29698,garlada01,loveke01,loveke01,rubiori01,valende01
29699,garlada01,loveke01,markkla01,rubiori01,valende01
29700,kanteen01,kanteen01,nesmiaa01,pritcpa01,smartma01
29701,kanteen01,kanteen01,nesmiaa01,schrode01,smartma01
29702,anderju01,loveke01,loveke01,rubiori01,valende01
29703,anderju01,loveke01,loveke01,pangoke01,valende01
29704,anderju01,loveke01,loveke01,pangoke01,scotttr01
29705,jacksju01,kanteen01,kanteen01,nesmiaa01,smartma01
29706,jacksju01,johnsjo02,kanteen01,kanteen01,nesmiaa01
29707,anderju01,fallta01,loveke01,pangoke01,scotttr01
29708,grahade01,hartjo01,hernawi01,ingrabr01,joneshe01
29709,anthoco01,cartewe01,fordal03,harriga01,wagnefr01
29710,anthoco01,fordal03,harriga01,lopezro01,wagnefr01
29711,hartjo01,hernawi01,ingrabr01,joneshe01,satorto01
29712,fordal03,graveha01,harriga01,lopezro01,wagnefr01
29713,fordal03,graveha01,johnsbj01,lopezro01,wagnefr01
29714,hayesja02,ingrabr01,joneshe01,murphtr02,satorto01
29715,hayesja02,ingrabr01,murphtr02,satorto01,templga01
29716,clarkga01,hayesja02,murphtr02,satorto01,templga01
29717,fordal03,fraziti01,graveha01,johnsbj01,lopezro01
29718,hartjo01,hayesja02,murphtr02,satorto01,templga01
29719,grahade01,hartjo01,hayesja02,murphtr02,templga01
29720,grahade01,hartjo01,hernawi01,murphtr02,templga01
29721,grahade01,hartjo01,hernawi01,ingrabr01,templga01
29722,fordal03,fraziti01,graveha01,lopezro01,okekech01
29723,fordal03,graveha01,harriga01,lopezro01,okekech01
29724,hartjo01,hayesja02,hernawi01,ingrabr01,templga01
29725,hayesja02,hernawi01,ingrabr01,murphtr02,templga01
29726,hernawi01,ingrabr01,murphtr02,satorto01,templga01
29727,clarkga01,hernawi01,murphtr02,satorto01,templga01
29728,fordal03,graveha01,graveha01,lopezro01,wagnefr01
29729,clarkga01,hernawi01,murphtr02,murphtr02,templga01
29730,clarkga01,hernawi01,joneshe01,murphtr02,templga01
29731,clarkga01,grahade01,hernawi01,joneshe01,murphtr02
29732,clarkga01,grahade01,joneshe01,murphtr02,templga01
29733,curryse01,embiijo01,harrito02,joeis01,maxeyty01
29734,bogdabo01,collijo01,dienggo01,iwundwe01,wrighde01
29735,bassech01,curryse01,harrito02,joeis01,maxeyty01
29736,bassech01,harrito02,joeis01,johnsty01,maxeyty01
29737,bassech01,joeis01,johnsty01,maxeyty01,reedpa01
29738,collijo01,dienggo01,iwundwe01,reddica01,wrighde01
29739,bassech01,johnsty01,korkmfu01,maxeyty01,reedpa01
29740,collijo01,collijo01,mayssk01,reddica01,wrighde01
29741,curryse01,johnsty01,korkmfu01,maxeyty01,reedpa01
29742,curryse01,embiijo01,korkmfu01,maxeyty01,reedpa01
29743,bogdabo01,collijo01,collijo01,mayssk01,wrighde01
29744,curryse01,embiijo01,harrito02,korkmfu01,reedpa01
29745,bogdabo01,collijo01,collijo01,reddica01,wrighde01
29746,bogdabo01,collijo01,iwundwe01,reddica01,wrighde01
29747,bogdabo01,iwundwe01,iwundwe01,reddica01,wrighde01
29748,bogdabo01,bogdabo01,iwundwe01,reddica01,wrighde01
29749,bogdabo01,bogdabo01,iwundwe01,iwundwe01,wrighde01
29750,bogdabo01,iwundwe01,iwundwe01,stephla01,wrighde01
29751,bassech01,curryse01,joeis01,johnsty01,maxeyty01
29752,bassech01,joeis01,johnsty01,korkmfu01,maxeyty01
29753,bassech01,harrito02,johnsty01,korkmfu01,maxeyty01
29754,bogdabo01,iwundwe01,iwundwe01,wrighde01,wrighde01
29755,embiijo01,harrito02,johnsty01,korkmfu01,maxeyty01
29756,bogdabo01,iwundwe01,mayssk01,wrighde01,wrighde01
29757,bogdabo01,iwundwe01,mayssk01,stephla01,wrighde01
29758,bogdabo01,iwundwe01,iwundwe01,mayssk01,wrighde01
29759,embiijo01,harrito02,johnsty01,maxeyty01,thybuma01
29760,dedmode01,lowryky01,robindu01,strusma01,vincega01
29761,beysa01,diallha01,jacksfr01,josepco01,lylestr01
29762,garrema01,lowryky01,okpalkz01,strusma01,vincega01
29763,garrema01,herroty01,lowryky01,okpalkz01,strusma01
29764,garrema01,herroty01,lowryky01,strusma01,yurtsom01
29765,beysa01,diallha01,garzalu01,jacksjo02,josepco01
29766,beysa01,garzalu01,jacksjo02,josepco01,pickeja01
29767,garrema01,herroty01,strusma01,vincega01,yurtsom01
29768,beysa01,diallch01,jacksjo02,josepco01,pickeja01
29769,garrema01,herroty01,okpalkz01,strusma01,yurtsom01
29770,beysa01,jacksfr01,jacksjo02,josepco01,pickeja01
29771,herroty01,lowryky01,okpalkz01,strusma01,yurtsom01
29772,herroty01,lowryky01,okpalkz01,strusma01,strusma01
29773,beysa01,diallha01,jacksfr01,lylestr01,pickeja01
29774,garrema01,herroty01,lowryky01,strusma01,strusma01
29775,jacksfr01,jacksjo02,josepco01,lylestr01,pickeja01
29776,diallha01,jacksfr01,jacksjo02,lylestr01,pickeja01
29777,diallha01,garzalu01,jacksfr01,jacksjo02,pickeja01
29778,beysa01,garzalu01,jacksfr01,jacksjo02,pickeja01
29779,garrema01,herroty01,lowryky01,strusma01,vincega01
29780,beysa01,jacksfr01,josepco01,lylestr01,pickeja01
29781,herroty01,lowryky01,lowryky01,strusma01,vincega01
29782,beysa01,diallha01,jacksjo02,josepco01,lylestr01
29783,dinwisp01,gaffoda01,holidaa01,kispeco01,kuzmaky01
29784,fournev01,gibsota01,randlju01,robinmi01,walkeke02
29785,avdijde01,dinwisp01,gaffoda01,kispeco01,kuzmaky01
29786,fournev01,gibsota01,randlju01,simsje01,walkeke02
29787,burksal01,fournev01,gibsota01,randlju01,simsje01
29788,burksal01,fournev01,gibsota01,simsje01,toppiob01
29789,burksal01,dotsoda01,fournev01,gibsota01,toppiob01
29790,burksal01,dotsoda01,fournev01,simsje01,toppiob01
29791,burksal01,fournev01,fournev01,simsje01,toppiob01
29792,avdijde01,avdijde01,harremo01,kuzmaky01,netora01
29793,avdijde01,avdijde01,dinwisp01,harremo01,netora01
29794,avdijde01,avdijde01,dinwisp01,gaffoda01,netora01
29795,fournev01,fournev01,houseda01,simsje01,toppiob01
29796,fournev01,fournev01,houseda01,randlju01,toppiob01
29797,fournev01,fournev01,houseda01,randlju01,robinmi01
29798,burksal01,fournev01,fournev01,randlju01,robinmi01
29799,burksal01,fournev01,fournev01,randlju01,simsje01
29800,avdijde01,avdijde01,dinwisp01,gaffoda01,holidaa01
29801,avdijde01,avdijde01,dinwisp01,harremo01,holidaa01
29802,dotsoda01,fournev01,fournev01,randlju01,simsje01
29803,avdijde01,avdijde01,dinwisp01,harremo01,kuzmaky01
29804,dotsoda01,fournev01,randlju01,simsje01,walkeke02
29805,avdijde01,avdijde01,dinwisp01,dinwisp01,harremo01
29806,avdijde01,avdijde01,dinwisp01,dinwisp01,gaffoda01
29807,fournev01,fournev01,randlju01,simsje01,walkeke02
29808,avdijde01,avdijde01,dinwisp01,dinwisp01,kispeco01
29809,brownst02,brunsja01,finnedo01,ntilila01,poweldw01
29810,connapa01,couside01,holidjr01,middlkh01,nworajo01
29811,allengr01,connapa01,couside01,holidjr01,middlkh01
29812,allengr01,couside01,holidjr01,hoodro01,middlkh01
29813,allengr01,couside01,holidjr01,hoodro01,nworajo01
29814,brownst02,brunsja01,ntilila01,pinsoth01,poweldw01
29815,allengr01,holidjr01,hoodro01,nworajo01,ojelese01
29816,brownmo01,brownst02,brunsja01,ntilila01,pinsoth01
29817,brownmo01,brunsja01,knighbr03,ntilila01,pinsoth01
29818,hillge01,holidjr01,hoodro01,nworajo01,ojelese01
29819,brownmo01,finnedo01,knighbr03,ntilila01,pinsoth01
29820,brownmo01,finnedo01,jonesca03,knighbr03,pinsoth01
29821,hillge01,holidjr01,middlkh01,nworajo01,ojelese01
29822,brownmo01,brownst02,finnedo01,ntilila01,pinsoth01
29823,brownmo01,brownst02,finnedo01,ntilila01,ntilila01
29824,holidjr01,holidjr01,middlkh01,nworajo01,ojelese01
29825,holidjr01,holidjr01,nworajo01,nworajo01,ojelese01
29826,brownmo01,brownst02,ntilila01,ntilila01,pinsoth01
29827,brownmo01,brownst02,kingge03,ntilila01,ntilila01
29828,hillge01,holidjr01,nworajo01,nworajo01,ojelese01
29829,hillge01,holidjr01,middlkh01,nworajo01,nworajo01
29830,brownst02,chrisma01,kingge03,ntilila01,ntilila01
29831,chrisma01,finnedo01,kingge03,ntilila01,ntilila01
29832,allengr01,hillge01,holidjr01,middlkh01,nworajo01
29833,allengr01,hillge01,hillge01,holidjr01,nworajo01
29834,chrisma01,kingge03,ntilila01,ntilila01,pinsoth01
29835,allengr01,hillge01,hillge01,holidjr01,hoodro01
29836,chrisma01,kingge03,knighbr03,ntilila01,pinsoth01
29837,hillge01,hillge01,holidjr01,hoodro01,matthwe02
29838,hillge01,hillge01,hoodro01,matthwe02,middlkh01
29839,brownst02,chrisma01,kingge03,ntilila01,pinsoth01
29840,brownst02,kingge03,ntilila01,pinsoth01,poweldw01
29841,allengr01,hillge01,holidjr01,hoodro01,nworajo01
29842,hillge01,hillge01,holidjr01,hoodro01,nworajo01
29843,brownst02,kingge03,ntilila01,pinsoth01,pinsoth01
29844,connapa01,hillge01,hillge01,holidjr01,hoodro01
29845,bartowi01,cancavl01,greenje02,jokicni01,morrimo01
29846,ballla01,mcdanja01,oubreke01,plumlma01,roziete01
29847,bartowi01,cancavl01,jokicni01,morrimo01,nnajize01
29848,cancavl01,hylanbo01,jokicni01,morrimo01,nnajize01
29849,campafa01,cancavl01,hylanbo01,jokicni01,nnajize01
29850,haywago01,mcdanja01,oubreke01,richani01,washipj01
29851,bridgmi02,haywago01,mcdanja01,oubreke01,washipj01
29852,campafa01,greenja01,hylanbo01,nnajize01,riverau01
29853,haywago01,mcdanja01,mcdanja01,oubreke01,washipj01
29854,campafa01,cancavl01,greenja01,hylanbo01,riverau01
29855,haywago01,mcdanja01,mcdanja01,oubreke01,plumlma01
29856,campafa01,cancavl01,hylanbo01,jokicni01,riverau01
29857,mcdanja01,mcdanja01,oubreke01,oubreke01,plumlma01
29858,bartowi01,campafa01,hylanbo01,jokicni01,riverau01
29859,bartowi01,campafa01,greenje02,jokicni01,riverau01
29860,mcdanja01,oubreke01,oubreke01,plumlma01,roziete01
29861,mcdanja01,oubreke01,oubreke01,roziete01,washipj01
29862,bartowi01,campafa01,jokicni01,morrimo01,riverau01
29863,mcdanja01,mcdanja01,oubreke01,oubreke01,washipj01
29864,bartowi01,campafa01,greenja01,nnajize01,riverau01
29865,bartowi01,bartowi01,campafa01,nnajize01,riverau01
29866,bartowi01,bartowi01,campafa01,greenje02,riverau01
29867,bartowi01,bartowi01,campafa01,greenje02,morrimo01
29868,bjeline01,greendr01,looneke01,paytoga02,porteot01
29869,bjeline01,chiozch01,greendr01,paytoga02,porteot01
29870,anderky01,brookdi01,jonesty01,meltode01,moranja01
29871,anderky01,jonesty01,konchjo01,meltode01,moranja01
29872,anderky01,jonesty01,konchjo01,meltode01,tillmxa01
29873,bjeline01,chiozch01,greendr01,moodymo01,porteot01
29874,bjeline01,chiozch01,greendr01,moodymo01,toscaju01
29875,bjeline01,chiozch01,greendr01,toscaju01,toscaju01
29876,bjeline01,greendr01,paytoga02,toscaju01,toscaju01
29877,adamsst01,anderky01,meltode01,meltode01,tillmxa01
29878,adamsst01,anderky01,meltode01,meltode01,moranja01
29879,greendr01,greendr01,paytoga02,toscaju01,toscaju01
29880,adamsst01,banede01,meltode01,meltode01,moranja01
29881,greendr01,greendr01,kuminjo01,toscaju01,toscaju01
29882,greendr01,greendr01,kuminjo01,porteot01,toscaju01
29883,greendr01,greendr01,looneke01,porteot01,toscaju01
29884,adamsst01,meltode01,meltode01,moranja01,tillmxa01
29885,meltode01,meltode01,moranja01,tillmxa01,tillmxa01
29886,chiozch01,greendr01,greendr01,porteot01,toscaju01
29887,chiozch01,greendr01,greendr01,toscaju01,toscaju01
29888,jonesty01,meltode01,meltode01,tillmxa01,tillmxa01
29889,chiozch01,curryst01,greendr01,toscaju01,toscaju01
29890,curryst01,greendr01,moodymo01,toscaju01,toscaju01
29891,curryst01,greendr01,moodymo01,porteot01,toscaju01
29892,adamsst01,jonesty01,meltode01,meltode01,tillmxa01
29893,curryst01,greendr01,paytoga02,toscaju01,toscaju01
29894,brookdi01,meltode01,meltode01,moranja01,tillmxa01
29895,greendr01,kuminjo01,paytoga02,toscaju01,toscaju01
29896,allengr01,antetgi01,couside01,holidjr01,middlkh01
29897,brownja02,hernaju01,smartma01,tatumja01,williro04
29898,allengr01,couside01,divindo01,holidjr01,middlkh01
29899,brownja02,hernaju01,pritcpa01,smartma01,williro04
29900,connapa01,couside01,divindo01,holidjr01,middlkh01
29901,connapa01,divindo01,hillge01,holidjr01,portibo01
29902,brownja02,hernaju01,parkeja01,pritcpa01,smartma01
29903,brownja02,hernaju01,parkeja01,pritcpa01,tatumja01
29904,antetgi01,connapa01,hillge01,matthwe02,portibo01
29905,hernaju01,parkeja01,pritcpa01,smartma01,tatumja01
29906,allengr01,antetgi01,connapa01,hillge01,matthwe02
29907,hernaju01,pritcpa01,smartma01,tatumja01,williro04
29908,allengr01,connapa01,hillge01,matthwe02,portibo01
29909,allengr01,connapa01,holidjr01,matthwe02,portibo01
29910,hernaju01,hernaju01,pritcpa01,smartma01,williro04
29911,connapa01,connapa01,divindo01,holidjr01,middlkh01
29912,connapa01,connapa01,hillge01,holidjr01,middlkh01
29913,connapa01,connapa01,hillge01,matthwe02,middlkh01
29914,hernaju01,hernaju01,smartma01,tatumja01,williro04
29915,allengr01,connapa01,connapa01,hillge01,middlkh01
29916,connapa01,connapa01,connapa01,hillge01,middlkh01
29917,hernaju01,hernaju01,pritcpa01,smartma01,tatumja01
29918,connapa01,connapa01,connapa01,hillge01,matthwe02
29919,connapa01,connapa01,hillge01,holidjr01,matthwe02
29920,connapa01,connapa01,hillge01,holidjr01,portibo01
29921,connapa01,connapa01,divindo01,holidjr01,portibo01
29922,hernaju01,hernaju01,parkeja01,smartma01,tatumja01
29923,connapa01,connapa01,divindo01,holidjr01,matthwe02
29924,curryst01,greendr01,looneke01,paytoga02,toscaju01
29925,bjeline01,curryst01,greendr01,paytoga02,toscaju01
29926,bjeline01,chiozch01,greendr01,paytoga02,toscaju01
29927,bjeline01,chiozch01,greendr01,toscaju01,weathqu01
29928,bjeline01,chiozch01,kuminjo01,toscaju01,weathqu01
29929,chiozch01,curryst01,kuminjo01,toscaju01,weathqu01
29930,curryst01,greendr01,kuminjo01,toscaju01,weathqu01
29931,curryst01,greendr01,kuminjo01,porteot01,toscaju01
29932,bridgmi01,johnsca02,paulch01,payneca01,shamela01
29933,curryst01,greendr01,looneke01,porteot01,toscaju01
29934,chiozch01,greendr01,looneke01,porteot01,toscaju01
29935,chiozch01,greendr01,looneke01,toscaju01,toscaju01
29936,curryst01,greendr01,looneke01,toscaju01,toscaju01
29937,curryst01,greendr01,kuminjo01,looneke01,toscaju01
29938,aytonde01,bookede01,bridgmi01,bridgmi01,payneca01
29939,greendr01,kuminjo01,looneke01,toscaju01,weathqu01
29940,bjeline01,greendr01,kuminjo01,toscaju01,weathqu01
29941,bjeline01,kuminjo01,kuminjo01,toscaju01,weathqu01
29942,bjeline01,kuminjo01,kuminjo01,porteot01,weathqu01
29943,bookede01,crowdja01,johnsca02,payneca01,shamela01
29944,bjeline01,kuminjo01,kuminjo01,porteot01,toscaju01
29945,bookede01,crowdja01,crowdja01,johnsca02,payneca01
29946,bjeline01,greendr01,kuminjo01,kuminjo01,toscaju01
29947,bookede01,bookede01,crowdja01,crowdja01,johnsca02
29948,aytonde01,bookede01,bookede01,crowdja01,crowdja01
29949,greendr01,kuminjo01,kuminjo01,looneke01,toscaju01
29950,greendr01,kuminjo01,looneke01,porteot01,toscaju01
29951,curryst01,greendr01,kuminjo01,looneke01,porteot01
29952,ellinwa01,hortota01,howardw01,jamesle01,westbru01
29953,bembrde01,brownbr01,claxtni01,hardeja01,millspa02
29954,ellinwa01,hortota01,howardw01,jamesle01,monkma01
29955,hortota01,howardw01,jamesle01,johnsst04,monkma01
29956,brownbr01,claxtni01,griffbl01,hardeja01,millspa02
29957,brownbr01,griffbl01,hardeja01,johnsja01,millspa02
29958,anthoca01,hortota01,jamesle01,johnsst04,monkma01
29959,anthoca01,hortota01,johnsst04,monkma01,westbru01
29960,bembrde01,carteje01,griffbl01,hardeja01,johnsja01
29961,anthoca01,collida01,johnsst04,monkma01,westbru01
29962,bembrde01,carteje01,griffbl01,johnsja01,millspa02
29963,anthoca01,collida01,jamesle01,johnsst04,westbru01
29964,anthoca01,collida01,jamesle01,monkma01,westbru01
29965,brownbr01,carteje01,griffbl01,johnsja01,millspa02
29966,hortota01,jamesle01,johnsst04,monkma01,westbru01
29967,brownbr01,gallola01,griffbl01,hardeja01,johnsja01
29968,anthoca01,collida01,hortota01,johnsst04,monkma01
29969,anthoca01,jamesle01,johnsst04,monkma01,westbru01
29970,collida01,hortota01,jamesle01,monkma01,westbru01
29971,collida01,hortota01,jamesle01,monkma01,monkma01
29972,anthoca01,collida01,hortota01,monkma01,monkma01
29973,carteje01,claxtni01,griffbl01,johnsja01,millspa02
29974,carteje01,carteje01,claxtni01,griffbl01,johnsja01
29975,carteje01,carteje01,griffbl01,johnsja01,johnsja01
29976,carteje01,carteje01,griffbl01,johnsja01,millspa02
29977,anthoca01,collida01,monkma01,monkma01,westbru01
29978,brownst02,brunsja01,ntilila01,porzikr01,poweldw01
29979,brownmo01,brownst02,ntilila01,porzikr01,poweldw01
29980,brownmo01,brownst02,knighbr03,porzikr01,poweldw01
29981,brownmo01,brownst02,knighbr03,pinsoth01,porzikr01
29982,brownmo01,brownst02,kingge03,knighbr03,pinsoth01
29983,brownch02,brownmo01,kingge03,knighbr03,pinsoth01
29984,brownch02,brownmo01,brunsja01,kingge03,pinsoth01
29985,brownch02,brownmo01,brunsja01,pinsoth01,porzikr01
29986,brownch02,brownmo01,brunsja01,pinsoth01,poweldw01
29987,brownch02,brownmo01,kingge03,pinsoth01,poweldw01
29988,brownch02,brownmo01,ntilila01,pinsoth01,poweldw01
29989,conlemi01,gayru01,goberru01,mitchdo01,onealro01
29990,gayru01,goberru01,inglejo01,mitchdo01,onealro01
29991,gayru01,inglejo01,mitchdo01,onealro01,whiteha01
29992,brownch02,brownmo01,ntilila01,pinsoth01,pinsoth01
29993,gayru01,gayru01,inglejo01,mitchdo01,whiteha01
29994,brownch02,brunsja01,ntilila01,pinsoth01,pinsoth01
29995,brownch02,brunsja01,chrisma01,pinsoth01,pinsoth01
29996,conlemi01,gayru01,gayru01,inglejo01,whiteha01
29997,brownch02,brunsja01,chrisma01,pinsoth01,porzikr01
